Temps,Altitude_m,Position_X,Position_Y,Masse_kg,Etat_Mission
33.12,14.1,39.83,-16.88,14.63,SHIFT_TO_ROW2
33.12,14.1,39.84,-16.9,14.63,SHIFT_TO_ROW2
33.13,14.1,39.84,-16.92,14.63,SHIFT_TO_ROW2
33.13,14.1,39.85,-16.93,14.63,SHIFT_TO_ROW2
33.14,14.1,39.86,-16.95,14.63,SHIFT_TO_ROW2
33.14,14.1,39.86,-16.96,14.63,SHIFT_TO_ROW2
33.15,14.1,39.87,-16.98,14.63,SHIFT_TO_ROW2
33.15,14.1,39.88,-17.0,14.63,SHIFT_TO_ROW2
33.16,14.1,39.89,-17.01,14.63,SHIFT_TO_ROW2
33.16,14.1,39.89,-17.03,14.63,SHIFT_TO_ROW2
33.17,14.1,39.9,-17.05,14.63,SHIFT_TO_ROW2
33.18,14.1,39.91,-17.06,14.63,SHIFT_TO_ROW2
33.18,14.1,39.91,-17.08,14.63,SHIFT_TO_ROW2
33.19,14.1,39.92,-17.09,14.63,SHIFT_TO_ROW2
33.19,14.1,39.93,-17.11,14.63,SHIFT_TO_ROW2
33.2,14.1,39.94,-17.13,14.63,SHIFT_TO_ROW2
33.2,14.1,39.94,-17.14,14.63,SHIFT_TO_ROW2
33.21,14.1,39.95,-17.16,14.63,SHIFT_TO_ROW2
33.21,14.1,39.96,-17.17,14.63,SHIFT_TO_ROW2
33.22,14.1,39.96,-17.19,14.63,SHIFT_TO_ROW2
33.23,14.1,39.97,-17.21,14.63,SHIFT_TO_ROW2
33.23,14.1,39.98,-17.22,14.63,SHIFT_TO_ROW2
33.24,14.1,39.98,-17.24,14.63,SHIFT_TO_ROW2
33.25,14.1,39.99,-17.26,14.63,SHIFT_TO_ROW2
33.25,14.1,40.0,-17.27,14.63,SHIFT_TO_ROW2
33.26,14.1,40.01,-17.29,14.63,SHIFT_TO_ROW2
33.26,14.1,40.01,-17.3,14.63,SHIFT_TO_ROW2
33.27,14.1,40.02,-17.32,14.63,SHIFT_TO_ROW2
33.27,14.1,40.03,-17.34,14.63,SHIFT_TO_ROW2
33.28,14.1,40.03,-17.35,14.63,SHIFT_TO_ROW2
33.28,14.1,40.04,-17.37,14.63,SHIFT_TO_ROW2
33.29,14.1,40.05,-17.39,14.63,SHIFT_TO_ROW2
33.29,14.1,40.05,-17.4,14.63,SHIFT_TO_ROW2
33.3,14.1,40.06,-17.42,14.63,SHIFT_TO_ROW2
33.31,14.1,40.07,-17.43,14.63,SHIFT_TO_ROW2
33.32,14.1,40.08,-17.45,14.63,SHIFT_TO_ROW2
33.33,14.1,40.08,-17.47,14.63,SHIFT_TO_ROW2
33.33,14.1,40.09,-17.48,14.63,SHIFT_TO_ROW2
33.34,14.1,40.1,-17.5,14.63,SHIFT_TO_ROW2
33.35,14.1,40.1,-17.52,14.63,SHIFT_TO_ROW2
33.35,14.1,40.11,-17.53,14.63,SHIFT_TO_ROW2
33.36,14.1,40.12,-17.55,14.63,SHIFT_TO_ROW2
33.37,14.1,40.12,-17.57,14.63,SHIFT_TO_ROW2
33.38,14.1,40.13,-17.58,14.63,SHIFT_TO_ROW2
33.38,14.1,40.14,-17.6,14.63,SHIFT_TO_ROW2
33.4,14.1,40.14,-17.61,14.63,SHIFT_TO_ROW2
33.4,14.1,40.15,-17.63,14.63,SHIFT_TO_ROW2
33.41,14.1,40.16,-17.65,14.63,SHIFT_TO_ROW2
33.42,14.1,40.16,-17.66,14.63,SHIFT_TO_ROW2
33.43,14.1,40.17,-17.68,14.63,SHIFT_TO_ROW2
33.43,14.1,40.18,-17.7,14.63,SHIFT_TO_ROW2
33.44,14.1,40.19,-17.71,14.63,SHIFT_TO_ROW2
33.45,14.1,40.19,-17.73,14.63,SHIFT_TO_ROW2
33.46,14.1,40.2,-17.75,14.63,SHIFT_TO_ROW2
33.46,14.1,40.21,-17.76,14.63,SHIFT_TO_ROW2
33.47,14.1,40.21,-17.78,14.63,SHIFT_TO_ROW2
33.48,14.1,40.22,-17.8,14.63,SHIFT_TO_ROW2
33.48,14.1,40.23,-17.81,14.63,SHIFT_TO_ROW2
33.49,14.1,40.23,-17.83,14.63,SHIFT_TO_ROW2
33.5,14.1,40.24,-17.84,14.63,SHIFT_TO_ROW2
33.5,14.1,40.25,-17.86,14.63,SHIFT_TO_ROW2
33.51,14.1,40.25,-17.88,14.63,SHIFT_TO_ROW2
33.52,14.1,40.26,-17.89,14.63,SHIFT_TO_ROW2
33.53,14.1,40.27,-17.91,14.63,SHIFT_TO_ROW2
33.53,14.1,40.27,-17.93,14.63,SHIFT_TO_ROW2
33.54,14.1,40.28,-17.94,14.63,SHIFT_TO_ROW2
33.54,14.1,40.29,-17.96,14.63,SHIFT_TO_ROW2
33.55,14.1,40.29,-17.98,14.63,SHIFT_TO_ROW2
33.56,14.1,40.3,-17.99,14.63,SHIFT_TO_ROW2
33.57,14.1,40.31,-18.01,14.63,SHIFT_TO_ROW2
33.57,14.1,40.31,-18.03,14.63,SHIFT_TO_ROW2
33.58,14.1,40.32,-18.04,14.63,SHIFT_TO_ROW2
33.58,14.1,40.33,-18.06,14.63,SHIFT_TO_ROW2
33.59,14.1,40.33,-18.08,14.63,SHIFT_TO_ROW2
33.6,14.1,40.34,-18.09,14.63,SHIFT_TO_ROW2
33.6,14.1,40.35,-18.11,14.63,SHIFT_TO_ROW2
33.61,14.1,40.35,-18.13,14.63,SHIFT_TO_ROW2
33.62,14.1,40.36,-18.14,14.63,SHIFT_TO_ROW2
33.62,14.1,40.37,-18.16,14.63,SHIFT_TO_ROW2
33.63,14.1,40.37,-18.17,14.63,SHIFT_TO_ROW2
33.63,14.1,40.38,-18.19,14.63,SHIFT_TO_ROW2
33.64,14.1,40.39,-18.21,14.63,SHIFT_TO_ROW2
33.64,14.1,40.39,-18.22,14.63,SHIFT_TO_ROW2
33.65,14.1,40.4,-18.24,14.63,SHIFT_TO_ROW2
33.66,14.1,40.41,-18.26,14.63,SHIFT_TO_ROW2
33.66,14.1,40.41,-18.27,14.63,SHIFT_TO_ROW2
33.67,14.1,40.42,-18.29,14.63,SHIFT_TO_ROW2
33.67,14.1,40.43,-18.31,14.63,SHIFT_TO_ROW2
33.69,14.1,40.43,-18.32,14.63,SHIFT_TO_ROW2
33.69,14.1,40.44,-18.34,14.63,SHIFT_TO_ROW2
33.7,14.1,40.45,-18.36,14.63,SHIFT_TO_ROW2
33.71,14.1,40.45,-18.37,14.63,SHIFT_TO_ROW2
33.71,14.1,40.46,-18.39,14.63,SHIFT_TO_ROW2
33.72,14.1,40.47,-18.41,14.63,SHIFT_TO_ROW2
33.73,14.1,40.47,-18.42,14.63,SHIFT_TO_ROW2
33.73,14.1,40.48,-18.44,14.63,SHIFT_TO_ROW2
33.74,14.1,40.49,-18.46,14.63,SHIFT_TO_ROW2
33.74,14.1,40.49,-18.47,14.63,SHIFT_TO_ROW2
33.75,14.1,40.5,-18.49,14.63,SHIFT_TO_ROW2
33.76,14.1,40.51,-18.51,14.63,SHIFT_TO_ROW2
33.76,14.1,40.51,-18.52,14.63,SHIFT_TO_ROW2
33.77,14.1,40.52,-18.54,14.63,SHIFT_TO_ROW2
33.77,14.1,40.53,-18.56,14.63,SHIFT_TO_ROW2
33.78,14.1,40.53,-18.57,14.63,SHIFT_TO_ROW2
33.78,14.1,40.54,-18.59,14.63,SHIFT_TO_ROW2
33.79,14.1,40.55,-18.61,14.63,SHIFT_TO_ROW2
33.8,14.1,40.55,-18.62,14.63,SHIFT_TO_ROW2
33.8,14.1,40.56,-18.64,14.63,SHIFT_TO_ROW2
33.81,14.1,40.57,-18.66,14.63,SHIFT_TO_ROW2
33.81,14.1,40.57,-18.67,14.63,SHIFT_TO_ROW2
33.82,14.1,40.58,-18.69,14.63,SHIFT_TO_ROW2
33.82,14.1,40.58,-18.71,14.63,SHIFT_TO_ROW2
33.83,14.1,40.59,-18.72,14.63,SHIFT_TO_ROW2
33.83,14.1,40.6,-18.74,14.63,SHIFT_TO_ROW2
33.84,14.1,40.6,-18.76,14.63,SHIFT_TO_ROW2
33.84,14.1,40.61,-18.78,14.63,SHIFT_TO_ROW2
33.85,14.1,40.62,-18.79,14.63,SHIFT_TO_ROW2
33.86,14.1,40.62,-18.81,14.63,SHIFT_TO_ROW2
33.86,14.1,40.63,-18.83,14.63,SHIFT_TO_ROW2
33.87,14.1,40.64,-18.84,14.63,SHIFT_TO_ROW2
33.88,14.1,40.64,-18.86,14.63,SHIFT_TO_ROW2
33.88,14.1,40.65,-18.88,14.63,SHIFT_TO_ROW2
33.89,14.1,40.66,-18.89,14.63,SHIFT_TO_ROW2
33.89,14.1,40.66,-18.91,14.63,SHIFT_TO_ROW2
33.9,14.1,40.67,-18.93,14.63,SHIFT_TO_ROW2
33.9,14.1,40.67,-18.94,14.63,SHIFT_TO_ROW2
33.91,14.1,40.68,-18.96,14.63,SHIFT_TO_ROW2
33.91,14.1,40.69,-18.98,14.63,SHIFT_TO_ROW2
33.92,14.1,40.69,-18.99,14.63,SHIFT_TO_ROW2
33.93,14.1,40.7,-19.01,14.63,SHIFT_TO_ROW2
33.93,14.1,40.71,-19.03,14.63,SHIFT_TO_ROW2
33.94,14.1,40.71,-19.04,14.63,SHIFT_TO_ROW2
33.95,14.1,40.72,-19.06,14.63,SHIFT_TO_ROW2
33.95,14.1,40.73,-19.08,14.63,SHIFT_TO_ROW2
33.96,14.1,40.73,-19.1,14.63,SHIFT_TO_ROW2
33.97,14.1,40.74,-19.11,14.63,SHIFT_TO_ROW2
33.97,14.1,40.74,-19.13,14.63,SHIFT_TO_ROW2
33.98,14.1,40.75,-19.15,14.63,SHIFT_TO_ROW2
33.98,14.1,40.76,-19.16,14.63,SHIFT_TO_ROW2
33.99,14.1,40.76,-19.18,14.63,SHIFT_TO_ROW2
34.0,14.1,40.77,-19.2,14.63,SHIFT_TO_ROW2
34.0,14.1,40.78,-19.21,14.63,SHIFT_TO_ROW2
34.01,14.1,40.78,-19.23,14.63,SHIFT_TO_ROW2
34.01,14.1,40.79,-19.25,14.63,SHIFT_TO_ROW2
34.03,14.1,40.8,-19.26,14.63,SHIFT_TO_ROW2
34.03,14.1,40.8,-19.28,14.63,SHIFT_TO_ROW2
34.04,14.1,40.81,-19.3,14.63,SHIFT_TO_ROW2
34.04,14.1,40.81,-19.32,14.63,SHIFT_TO_ROW2
34.05,14.1,40.82,-19.33,14.63,SHIFT_TO_ROW2
34.06,14.1,40.83,-19.35,14.63,SHIFT_TO_ROW2
34.06,14.1,40.83,-19.37,14.63,SHIFT_TO_ROW2
34.07,14.1,40.84,-19.38,14.63,SHIFT_TO_ROW2
34.07,14.1,40.85,-19.4,14.63,SHIFT_TO_ROW2
34.08,14.1,40.85,-19.42,14.63,SHIFT_TO_ROW2
34.09,14.1,40.86,-19.43,14.63,SHIFT_TO_ROW2
34.09,14.1,40.86,-19.45,14.63,SHIFT_TO_ROW2
34.1,14.1,40.87,-19.47,14.63,SHIFT_TO_ROW2
34.11,14.1,40.88,-19.49,14.63,SHIFT_TO_ROW2
34.11,14.1,40.88,-19.5,14.63,SHIFT_TO_ROW2
34.12,14.1,40.89,-19.52,14.63,SHIFT_TO_ROW2
34.13,14.1,40.9,-19.54,14.63,SHIFT_TO_ROW2
34.13,14.1,40.9,-19.55,14.63,SHIFT_TO_ROW2
34.14,14.1,40.91,-19.57,14.63,SHIFT_TO_ROW2
34.15,14.1,40.91,-19.59,14.63,SHIFT_TO_ROW2
34.15,14.1,40.92,-19.6,14.63,SHIFT_TO_ROW2
34.16,14.1,40.93,-19.62,14.63,SHIFT_TO_ROW2
34.16,14.1,40.93,-19.64,14.63,SHIFT_TO_ROW2
34.17,14.1,40.94,-19.66,14.63,SHIFT_TO_ROW2
34.17,14.1,40.94,-19.67,14.63,SHIFT_TO_ROW2
34.18,14.1,40.95,-19.69,14.63,SHIFT_TO_ROW2
34.19,14.1,40.96,-19.71,14.63,SHIFT_TO_ROW2
34.19,14.1,40.96,-19.72,14.63,SHIFT_TO_ROW2
34.2,14.1,40.97,-19.74,14.63,SHIFT_TO_ROW2
34.21,14.1,40.98,-19.76,14.63,SHIFT_TO_ROW2
34.21,14.1,40.98,-19.78,14.63,SHIFT_TO_ROW2
34.22,14.1,40.99,-19.79,14.63,SHIFT_TO_ROW2
34.23,14.1,40.99,-19.81,14.63,SHIFT_TO_ROW2
34.24,14.1,41.0,-19.83,14.63,SHIFT_TO_ROW2
34.24,14.1,41.01,-19.84,14.63,SHIFT_TO_ROW2
34.25,14.1,41.01,-19.86,14.63,SHIFT_TO_ROW2
34.26,14.1,41.02,-19.88,14.63,SHIFT_TO_ROW2
34.27,14.1,41.02,-19.9,14.63,SHIFT_TO_ROW2
34.28,14.1,41.03,-19.91,14.63,SHIFT_TO_ROW2
34.28,14.1,41.04,-19.93,14.63,SHIFT_TO_ROW2
34.29,14.1,41.04,-19.95,14.63,SHIFT_TO_ROW2
34.29,14.1,41.05,-19.96,14.63,SHIFT_TO_ROW2
34.3,14.1,41.05,-19.98,14.63,SHIFT_TO_ROW2
34.3,14.1,41.06,-20.0,14.63,SHIFT_TO_ROW2
34.31,14.1,41.07,-20.02,14.63,SHIFT_TO_ROW2
34.31,14.1,41.07,-20.03,14.63,SHIFT_TO_ROW2
34.32,14.1,41.08,-20.05,14.63,SHIFT_TO_ROW2
34.33,14.1,41.08,-20.07,14.63,SHIFT_TO_ROW2
34.33,14.1,41.09,-20.08,14.63,SHIFT_TO_ROW2
34.34,14.1,41.1,-20.1,14.63,SHIFT_TO_ROW2
34.35,14.1,41.1,-20.12,14.63,SHIFT_TO_ROW2
34.36,14.1,41.11,-20.14,14.63,SHIFT_TO_ROW2
34.36,14.1,41.11,-20.15,14.63,SHIFT_TO_ROW2
34.37,14.1,41.12,-20.17,14.63,SHIFT_TO_ROW2
34.38,14.1,41.13,-20.19,14.63,SHIFT_TO_ROW2
34.38,14.1,41.13,-20.2,14.63,SHIFT_TO_ROW2
34.39,14.1,41.14,-20.22,14.63,SHIFT_TO_ROW2
34.39,14.1,41.14,-20.24,14.63,SHIFT_TO_ROW2
34.4,14.1,41.15,-20.26,14.63,SHIFT_TO_ROW2
34.41,14.1,41.16,-20.27,14.63,SHIFT_TO_ROW2
34.41,14.1,41.16,-20.29,14.63,SHIFT_TO_ROW2
34.42,14.1,41.17,-20.31,14.63,SHIFT_TO_ROW2
34.42,14.1,41.17,-20.33,14.63,SHIFT_TO_ROW2
34.43,14.1,41.18,-20.34,14.63,SHIFT_TO_ROW2
34.44,14.1,41.19,-20.36,14.63,SHIFT_TO_ROW2
34.44,14.1,41.19,-20.38,14.63,SHIFT_TO_ROW2
34.45,14.1,41.2,-20.39,14.63,SHIFT_TO_ROW2
34.45,14.1,41.2,-20.41,14.63,SHIFT_TO_ROW2
34.46,14.1,41.21,-20.43,14.63,SHIFT_TO_ROW2
34.46,14.1,41.22,-20.45,14.63,SHIFT_TO_ROW2
34.47,14.1,41.22,-20.46,14.63,SHIFT_TO_ROW2
34.47,14.1,41.23,-20.48,14.63,SHIFT_TO_ROW2
34.48,14.1,41.23,-20.5,14.63,SHIFT_TO_ROW2
34.48,14.1,41.24,-20.52,14.63,SHIFT_TO_ROW2
34.49,14.1,41.25,-20.53,14.63,SHIFT_TO_ROW2
34.5,14.1,41.25,-20.55,14.63,SHIFT_TO_ROW2
34.5,14.1,41.26,-20.57,14.63,SHIFT_TO_ROW2
34.51,14.1,41.26,-20.58,14.63,SHIFT_TO_ROW2
34.51,14.1,41.27,-20.6,14.63,SHIFT_TO_ROW2
34.52,14.1,41.28,-20.62,14.63,SHIFT_TO_ROW2
34.52,14.1,41.28,-20.64,14.63,SHIFT_TO_ROW2
34.53,14.1,41.29,-20.65,14.63,SHIFT_TO_ROW2
34.53,14.1,41.29,-20.67,14.63,SHIFT_TO_ROW2
34.54,14.1,41.3,-20.69,14.63,SHIFT_TO_ROW2
34.54,14.1,41.3,-20.71,14.63,SHIFT_TO_ROW2
34.55,14.1,41.31,-20.72,14.63,SHIFT_TO_ROW2
34.55,14.1,41.32,-20.74,14.63,SHIFT_TO_ROW2
34.56,14.1,41.32,-20.76,14.63,SHIFT_TO_ROW2
34.57,14.1,41.33,-20.78,14.63,SHIFT_TO_ROW2
34.57,14.1,41.33,-20.79,14.63,SHIFT_TO_ROW2
34.58,14.1,41.34,-20.81,14.63,SHIFT_TO_ROW2
34.58,14.1,41.35,-20.83,14.63,SHIFT_TO_ROW2
34.59,14.1,41.35,-20.85,14.63,SHIFT_TO_ROW2
34.59,14.1,41.36,-20.86,14.63,SHIFT_TO_ROW2
34.6,14.1,41.36,-20.88,14.63,SHIFT_TO_ROW2
34.6,14.1,41.37,-20.9,14.63,SHIFT_TO_ROW2
34.61,14.1,41.37,-20.92,14.63,SHIFT_TO_ROW2
34.62,14.1,41.38,-20.93,14.63,SHIFT_TO_ROW2
34.62,14.1,41.39,-20.95,14.63,SHIFT_TO_ROW2
34.63,14.1,41.39,-20.97,14.63,SHIFT_TO_ROW2
34.64,14.1,41.4,-20.99,14.63,SHIFT_TO_ROW2
34.64,14.1,41.4,-21.0,14.63,SHIFT_TO_ROW2
34.65,14.1,41.41,-21.02,14.63,SHIFT_TO_ROW2
34.65,14.1,41.41,-21.04,14.63,SHIFT_TO_ROW2
34.66,14.1,41.42,-21.05,14.63,SHIFT_TO_ROW2
34.66,14.1,41.43,-21.07,14.63,SHIFT_TO_ROW2
34.67,14.1,41.43,-21.09,14.63,SHIFT_TO_ROW2
34.67,14.1,41.44,-21.11,14.63,SHIFT_TO_ROW2
34.68,14.1,41.44,-21.12,14.63,SHIFT_TO_ROW2
34.68,14.1,41.45,-21.14,14.63,SHIFT_TO_ROW2
34.69,14.1,41.45,-21.16,14.63,SHIFT_TO_ROW2
34.69,14.1,41.46,-21.18,14.63,SHIFT_TO_ROW2
34.7,14.1,41.47,-21.19,14.63,SHIFT_TO_ROW2
34.71,14.1,41.47,-21.21,14.63,SHIFT_TO_ROW2
34.71,14.1,41.48,-21.23,14.63,SHIFT_TO_ROW2
34.72,14.1,41.48,-21.25,14.63,SHIFT_TO_ROW2
34.72,14.1,41.49,-21.27,14.63,SHIFT_TO_ROW2
34.73,14.1,41.49,-21.28,14.63,SHIFT_TO_ROW2
34.73,14.1,41.5,-21.3,14.63,SHIFT_TO_ROW2
34.74,14.1,41.51,-21.32,14.63,SHIFT_TO_ROW2
34.74,14.1,41.51,-21.34,14.63,SHIFT_TO_ROW2
34.75,14.1,41.52,-21.35,14.63,SHIFT_TO_ROW2
34.75,14.1,41.52,-21.37,14.63,SHIFT_TO_ROW2
34.76,14.1,41.53,-21.39,14.63,SHIFT_TO_ROW2
34.76,14.1,41.53,-21.41,14.63,SHIFT_TO_ROW2
34.77,14.1,41.54,-21.42,14.63,SHIFT_TO_ROW2
34.78,14.1,41.54,-21.44,14.63,SHIFT_TO_ROW2
34.78,14.1,41.55,-21.46,14.63,SHIFT_TO_ROW2
34.79,14.1,41.56,-21.48,14.63,SHIFT_TO_ROW2
34.79,14.1,41.56,-21.49,14.63,SHIFT_TO_ROW2
34.8,14.1,41.57,-21.51,14.63,SHIFT_TO_ROW2
34.8,14.1,41.57,-21.53,14.63,SHIFT_TO_ROW2
34.81,14.1,41.58,-21.55,14.63,SHIFT_TO_ROW2
34.81,14.1,41.58,-21.56,14.63,SHIFT_TO_ROW2
34.82,14.1,41.59,-21.58,14.63,SHIFT_TO_ROW2
34.83,14.1,41.6,-21.6,14.63,SHIFT_TO_ROW2
34.83,14.1,41.6,-21.62,14.63,SHIFT_TO_ROW2
34.84,14.1,41.61,-21.63,14.63,SHIFT_TO_ROW2
34.84,14.1,41.61,-21.65,14.63,SHIFT_TO_ROW2
34.85,14.1,41.62,-21.67,14.63,SHIFT_TO_ROW2
34.86,14.1,41.62,-21.69,14.63,SHIFT_TO_ROW2
34.86,14.1,41.63,-21.7,14.63,SHIFT_TO_ROW2
34.87,14.1,41.63,-21.72,14.63,SHIFT_TO_ROW2
34.87,14.1,41.64,-21.74,14.63,SHIFT_TO_ROW2
34.88,14.1,41.64,-21.76,14.63,SHIFT_TO_ROW2
34.88,14.1,41.65,-21.78,14.63,SHIFT_TO_ROW2
34.89,14.1,41.66,-21.79,14.63,SHIFT_TO_ROW2
34.89,14.1,41.66,-21.81,14.63,SHIFT_TO_ROW2
34.9,14.1,41.67,-21.83,14.63,SHIFT_TO_ROW2
34.9,14.1,41.67,-21.85,14.63,SHIFT_TO_ROW2
34.91,14.1,41.68,-21.86,14.63,SHIFT_TO_ROW2
34.92,14.1,41.68,-21.88,14.63,SHIFT_TO_ROW2
34.92,14.1,41.69,-21.9,14.63,SHIFT_TO_ROW2
34.93,14.1,41.69,-21.92,14.63,SHIFT_TO_ROW2
34.93,14.1,41.7,-21.93,14.63,SHIFT_TO_ROW2
34.94,14.1,41.71,-21.95,14.63,SHIFT_TO_ROW2
34.94,14.1,41.71,-21.97,14.63,SHIFT_TO_ROW2
34.95,14.1,41.72,-21.99,14.63,SHIFT_TO_ROW2
34.95,14.1,41.72,-22.01,14.63,SHIFT_TO_ROW2
34.96,14.1,41.73,-22.02,14.63,SHIFT_TO_ROW2
34.97,14.1,41.73,-22.04,14.63,SHIFT_TO_ROW2
34.97,14.1,41.74,-22.06,14.63,SHIFT_TO_ROW2
34.98,14.1,41.74,-22.08,14.63,SHIFT_TO_ROW2
34.98,14.1,41.75,-22.09,14.63,SHIFT_TO_ROW2
34.99,14.1,41.75,-22.11,14.63,SHIFT_TO_ROW2
34.99,14.1,41.76,-22.13,14.63,SHIFT_TO_ROW2
35.0,14.1,41.77,-22.15,14.63,SHIFT_TO_ROW2
35.0,14.1,41.77,-22.17,14.63,SHIFT_TO_ROW2
35.01,14.1,41.78,-22.18,14.63,SHIFT_TO_ROW2
35.01,14.1,41.78,-22.2,14.63,SHIFT_TO_ROW2
35.02,14.1,41.79,-22.22,14.63,SHIFT_TO_ROW2
35.03,14.1,41.79,-22.24,14.63,SHIFT_TO_ROW2
35.03,14.1,41.8,-22.25,14.63,SHIFT_TO_ROW2
35.04,14.1,41.8,-22.27,14.63,SHIFT_TO_ROW2
35.04,14.1,41.81,-22.29,14.63,SHIFT_TO_ROW2
35.05,14.1,41.81,-22.31,14.63,SHIFT_TO_ROW2
35.06,14.1,41.82,-22.33,14.63,SHIFT_TO_ROW2
35.07,14.1,41.82,-22.34,14.63,SHIFT_TO_ROW2
35.08,14.1,41.83,-22.36,14.63,SHIFT_TO_ROW2
35.08,14.1,41.84,-22.38,14.63,SHIFT_TO_ROW2
35.09,14.1,41.84,-22.4,14.63,SHIFT_TO_ROW2
35.09,14.1,41.85,-22.41,14.63,SHIFT_TO_ROW2
35.1,14.1,41.85,-22.43,14.63,SHIFT_TO_ROW2
35.11,14.1,41.86,-22.45,14.63,SHIFT_TO_ROW2
35.12,14.1,41.86,-22.47,14.63,SHIFT_TO_ROW2
35.12,14.1,41.87,-22.49,14.63,SHIFT_TO_ROW2
35.13,14.1,41.87,-22.5,14.63,SHIFT_TO_ROW2
35.13,14.1,41.88,-22.52,14.63,SHIFT_TO_ROW2
35.16,14.1,41.88,-22.54,14.63,SHIFT_TO_ROW2
35.17,14.1,41.89,-22.56,14.63,SHIFT_TO_ROW2
35.18,14.1,41.89,-22.57,14.63,SHIFT_TO_ROW2
35.18,14.1,41.9,-22.59,14.63,SHIFT_TO_ROW2
35.19,14.1,41.9,-22.61,14.63,SHIFT_TO_ROW2
35.2,14.1,41.91,-22.63,14.63,SHIFT_TO_ROW2
35.2,14.1,41.91,-22.65,14.63,SHIFT_TO_ROW2
35.21,14.1,41.92,-22.66,14.63,SHIFT_TO_ROW2
35.21,14.1,41.93,-22.68,14.63,SHIFT_TO_ROW2
35.22,14.1,41.93,-22.7,14.63,SHIFT_TO_ROW2
35.22,14.1,41.94,-22.72,14.63,SHIFT_TO_ROW2
35.23,14.1,41.94,-22.74,14.63,SHIFT_TO_ROW2
35.24,14.1,41.95,-22.75,14.63,SHIFT_TO_ROW2
35.24,14.1,41.95,-22.77,14.63,SHIFT_TO_ROW2
35.25,14.1,41.96,-22.79,14.63,SHIFT_TO_ROW2
35.25,14.1,41.96,-22.81,14.63,SHIFT_TO_ROW2
35.26,14.1,41.97,-22.83,14.63,SHIFT_TO_ROW2
35.26,14.1,41.97,-22.84,14.63,SHIFT_TO_ROW2
35.27,14.1,41.98,-22.86,14.63,SHIFT_TO_ROW2
35.27,14.1,41.98,-22.88,14.63,SHIFT_TO_ROW2
35.28,14.1,41.99,-22.9,14.63,SHIFT_TO_ROW2
35.29,14.1,41.99,-22.92,14.63,SHIFT_TO_ROW2
35.29,14.1,42.0,-22.93,14.63,SHIFT_TO_ROW2
35.3,14.1,42.0,-22.95,14.63,SHIFT_TO_ROW2
35.3,14.1,42.01,-22.97,14.63,SHIFT_TO_ROW2
35.31,14.1,42.01,-22.99,14.63,SHIFT_TO_ROW2
35.31,14.1,42.02,-23.0,14.63,SHIFT_TO_ROW2
35.32,14.1,42.02,-23.02,14.63,SHIFT_TO_ROW2
35.32,14.1,42.03,-23.04,14.63,SHIFT_TO_ROW2
35.33,14.1,42.04,-23.06,14.63,SHIFT_TO_ROW2
35.34,14.1,42.04,-23.08,14.63,SHIFT_TO_ROW2
35.34,14.1,42.05,-23.09,14.63,SHIFT_TO_ROW2
35.35,14.1,42.05,-23.11,14.63,SHIFT_TO_ROW2
35.35,14.1,42.06,-23.13,14.63,SHIFT_TO_ROW2
35.36,14.1,42.06,-23.15,14.63,SHIFT_TO_ROW2
35.36,14.1,42.07,-23.17,14.63,SHIFT_TO_ROW2
35.37,14.1,42.07,-23.18,14.63,SHIFT_TO_ROW2
35.37,14.1,42.08,-23.2,14.63,SHIFT_TO_ROW2
35.38,14.1,42.08,-23.22,14.63,SHIFT_TO_ROW2
35.38,14.1,42.09,-23.24,14.63,SHIFT_TO_ROW2
35.39,14.1,42.09,-23.26,14.63,SHIFT_TO_ROW2
35.4,14.1,42.1,-23.27,14.63,SHIFT_TO_ROW2
35.4,14.1,42.1,-23.29,14.63,SHIFT_TO_ROW2
35.41,14.1,42.11,-23.31,14.63,SHIFT_TO_ROW2
35.41,14.1,42.11,-23.33,14.63,SHIFT_TO_ROW2
35.42,14.1,42.12,-23.35,14.63,SHIFT_TO_ROW2
35.42,14.1,42.12,-23.37,14.63,SHIFT_TO_ROW2
35.43,14.1,42.13,-23.38,14.63,SHIFT_TO_ROW2
35.43,14.1,42.13,-23.4,14.63,SHIFT_TO_ROW2
35.44,14.1,42.14,-23.42,14.63,SHIFT_TO_ROW2
35.45,14.1,42.14,-23.44,14.63,SHIFT_TO_ROW2
35.45,14.1,42.15,-23.46,14.63,SHIFT_TO_ROW2
35.46,14.1,42.15,-23.47,14.63,SHIFT_TO_ROW2
35.46,14.1,42.16,-23.49,14.63,SHIFT_TO_ROW2
35.47,14.1,42.16,-23.51,14.63,SHIFT_TO_ROW2
35.47,14.1,42.17,-23.53,14.63,SHIFT_TO_ROW2
35.48,14.1,42.17,-23.55,14.63,SHIFT_TO_ROW2
35.48,14.1,42.18,-23.56,14.63,SHIFT_TO_ROW2
35.49,14.1,42.18,-23.58,14.63,SHIFT_TO_ROW2
35.49,14.1,42.19,-23.6,14.63,SHIFT_TO_ROW2
35.5,14.1,42.19,-23.62,14.63,SHIFT_TO_ROW2
35.5,14.1,42.2,-23.64,14.63,SHIFT_TO_ROW2
35.51,14.1,42.2,-23.65,14.63,SHIFT_TO_ROW2
35.51,14.1,42.21,-23.67,14.63,SHIFT_TO_ROW2
35.52,14.1,42.21,-23.69,14.63,SHIFT_TO_ROW2
35.53,14.1,42.22,-23.71,14.63,SHIFT_TO_ROW2
