Temps,Altitude_m,Masse_kg,NDVI
45.28,14.11,13.91,0.35
45.29,14.11,13.91,0.35
45.29,14.11,13.91,0.35
45.29,14.11,13.91,0.35
45.3,14.11,13.91,0.35
45.3,14.11,13.91,0.35
45.31,14.11,13.91,0.35
45.31,14.11,13.91,0.35
45.32,14.11,13.91,0.35
45.32,14.11,13.91,0.35
45.33,14.11,13.91,0.35
45.33,14.11,13.91,0.35
45.34,14.11,13.91,0.35
45.34,14.11,13.91,0.35
45.35,14.11,13.91,0.35
45.35,14.11,13.91,0.35
45.36,14.11,13.91,0.35
45.36,14.11,13.91,0.35
45.37,14.11,13.91,0.35
45.37,14.11,13.91,0.35
45.38,14.11,13.9,0.35
45.38,14.11,13.9,0.35
45.39,14.11,13.9,0.35
45.39,14.11,13.9,0.35
45.4,14.11,13.9,0.35
45.4,14.11,13.9,0.35
45.41,14.11,13.9,0.35
45.41,14.11,13.9,0.35
45.42,14.11,13.9,0.35
45.42,14.11,13.9,0.35
45.43,14.11,13.9,0.35
45.43,14.11,13.9,0.35
45.44,14.11,13.9,0.35
45.44,14.11,13.9,0.35
45.45,14.11,13.9,0.35
45.45,14.11,13.9,0.35
45.46,14.11,13.9,0.35
45.46,14.11,13.9,0.35
45.47,14.11,13.9,0.35
45.47,14.11,13.9,0.35
45.48,14.11,13.9,0.35
45.48,14.11,13.9,0.35
45.49,14.11,13.9,0.35
45.49,14.11,13.9,0.35
45.5,14.11,13.9,0.35
45.5,14.11,13.9,0.35
45.51,14.11,13.9,0.35
45.51,14.11,13.9,0.35
45.52,14.11,13.9,0.35
45.53,14.11,13.9,0.35
45.53,14.11,13.9,0.35
45.54,14.11,13.9,0.35
45.54,14.11,13.9,0.35
45.55,14.11,13.9,0.35
45.55,14.11,13.9,0.35
45.56,14.11,13.9,0.35
45.56,14.11,13.9,0.35
45.57,14.11,13.9,0.35
45.58,14.11,13.9,0.35
45.58,14.11,13.9,0.35
45.59,14.11,13.9,0.35
45.59,14.11,13.9,0.35
45.6,14.11,13.9,0.35
45.6,14.11,13.9,0.35
45.61,14.11,13.9,0.35
45.61,14.11,13.9,0.35
45.62,14.11,13.9,0.35
45.62,14.11,13.9,0.35
45.63,14.11,13.9,0.35
45.63,14.11,13.9,0.35
45.64,14.11,13.9,0.35
45.65,14.11,13.9,0.35
45.65,14.11,13.9,0.35
45.66,14.11,13.9,0.35
45.66,14.11,13.9,0.35
45.67,14.11,13.9,0.35
45.67,14.11,13.9,0.35
45.68,14.11,13.9,0.35
45.68,14.11,13.9,0.35
45.69,14.11,13.9,0.35
45.69,14.11,13.9,0.35
45.7,14.11,13.9,0.35
45.7,14.11,13.9,0.35
45.71,14.11,13.9,0.35
45.71,14.11,13.9,0.35
45.72,14.11,13.9,0.35
45.72,14.11,13.9,0.35
45.73,14.11,13.9,0.35
45.73,14.11,13.9,0.35
45.74,14.11,13.9,0.35
45.74,14.11,13.9,0.35
45.75,14.11,13.9,0.35
45.76,14.11,13.9,0.35
45.76,14.11,13.9,0.35
45.77,14.11,13.9,0.35
45.77,14.11,13.9,0.35
45.78,14.11,13.9,0.35
45.78,14.11,13.9,0.35
45.79,14.11,13.9,0.35
45.79,14.11,13.9,0.35
45.8,14.11,13.89,0.35
45.8,14.11,13.89,0.35
45.81,14.11,13.89,0.35
45.82,14.11,13.89,0.35
45.82,14.11,13.89,0.35
45.83,14.11,13.89,0.35
45.83,14.11,13.89,0.35
45.84,14.11,13.89,0.35
45.84,14.11,13.89,0.35
45.85,14.11,13.89,0.35
45.85,14.11,13.89,0.35
45.86,14.11,13.89,0.35
45.87,14.11,13.89,0.35
45.87,14.11,13.89,0.35
45.88,14.11,13.89,0.35
45.89,14.11,13.89,0.35
45.89,14.11,13.89,0.35
45.9,14.11,13.89,0.35
45.9,14.11,13.89,0.35
45.91,14.11,13.89,0.35
45.91,14.11,13.89,0.35
45.92,14.11,13.89,0.35
45.92,14.11,13.89,0.35
45.93,14.11,13.89,0.35
45.94,14.11,13.89,0.35
45.94,14.11,13.89,0.35
45.95,14.11,13.89,0.35
45.96,14.11,13.89,0.35
45.97,14.11,13.89,0.35
45.97,14.11,13.89,0.35
45.98,14.11,13.89,0.35
45.99,14.11,13.89,0.35
45.99,14.11,13.89,0.35
46.0,14.11,13.89,0.35
46.0,14.11,13.89,0.35
46.01,14.11,13.89,0.35
46.02,14.11,13.89,0.35
46.02,14.11,13.89,0.35
46.03,14.11,13.89,0.35
46.04,14.11,13.89,0.35
46.04,14.11,13.89,0.35
46.05,14.11,13.89,0.35
46.06,14.11,13.89,0.35
46.06,14.11,13.89,0.35
46.07,14.11,13.89,0.35
46.08,14.11,13.89,0.35
46.08,14.11,13.89,0.35
46.09,14.11,13.89,0.35
46.09,14.11,13.89,0.35
46.1,14.11,13.89,0.35
46.1,14.11,13.89,0.35
46.11,14.11,13.89,0.35
46.12,14.11,13.89,0.35
46.13,14.11,13.89,0.35
46.13,14.11,13.89,0.35
46.14,14.11,13.89,0.35
46.18,14.11,13.89,0.35
46.18,14.11,13.89,0.35
46.19,14.11,13.89,0.35
46.19,14.11,13.89,0.35
46.2,14.11,13.89,0.35
46.21,14.11,13.89,0.35
46.21,14.11,13.89,0.35
46.22,14.11,13.89,0.35
46.22,14.11,13.89,0.35
46.23,14.11,13.89,0.35
46.24,14.11,13.89,0.35
46.24,14.11,13.89,0.35
46.25,14.11,13.89,0.35
46.26,14.11,13.89,0.35
46.26,14.11,13.89,0.35
46.27,14.11,13.89,0.35
46.28,14.11,13.89,0.35
46.28,14.11,13.89,0.35
46.29,14.11,13.89,0.35
46.29,14.11,13.89,0.35
46.3,14.11,13.89,0.35
46.3,14.11,13.89,0.35
46.31,14.11,13.89,0.35
46.31,14.11,13.89,0.35
46.32,14.11,13.88,0.35
46.33,14.11,13.88,0.35
46.33,14.11,13.88,0.35
46.34,14.11,13.88,0.35
46.34,14.11,13.88,0.35
46.35,14.11,13.88,0.35
46.35,14.11,13.88,0.35
46.35,14.11,13.88,0.35
46.36,14.11,13.88,0.35
46.36,14.11,13.88,0.35
46.37,14.11,13.88,0.35
46.37,14.11,13.88,0.35
46.38,14.11,13.88,0.35
46.38,14.11,13.88,0.35
46.39,14.11,13.88,0.35
46.39,14.11,13.88,0.35
46.4,14.11,13.88,0.35
46.4,14.11,13.88,0.35
46.41,14.11,13.88,0.35
46.41,14.11,13.88,0.35
46.42,14.11,13.88,0.35
46.42,14.11,13.88,0.35
46.42,14.11,13.88,0.35
46.43,14.11,13.88,0.35
46.43,14.11,13.88,0.35
46.44,14.11,13.88,0.35
46.44,14.11,13.88,0.35
46.45,14.11,13.88,0.35
46.45,14.11,13.88,0.35
46.46,14.11,13.88,0.35
46.46,14.11,13.88,0.35
46.47,14.11,13.88,0.35
46.47,14.11,13.88,0.35
46.47,14.11,13.88,0.35
46.48,14.11,13.88,0.35
46.48,14.11,13.88,0.35
46.49,14.11,13.88,0.35
46.49,14.11,13.88,0.35
46.5,14.11,13.88,0.35
46.5,14.11,13.88,0.35
46.51,14.11,13.88,0.35
46.51,14.11,13.88,0.35
46.51,14.11,13.88,0.35
46.52,14.11,13.88,0.35
46.52,14.11,13.88,0.35
46.53,14.11,13.88,0.35
46.53,14.11,13.88,0.35
46.54,14.11,13.88,0.35
46.54,14.11,13.88,0.35
46.55,14.11,13.88,0.35
46.55,14.11,13.88,0.35
46.56,14.11,13.88,0.35
46.56,14.11,13.88,0.35
46.56,14.11,13.88,0.35
46.57,14.11,13.88,0.35
46.57,14.11,13.88,0.35
46.58,14.11,13.88,0.35
46.58,14.11,13.88,0.35
46.59,14.11,13.88,0.35
46.59,14.11,13.88,0.35
46.6,14.11,13.88,0.35
46.6,14.11,13.88,0.35
46.61,14.11,13.88,0.35
46.61,14.11,13.88,0.35
46.61,14.11,13.88,0.35
46.62,14.11,13.88,0.35
46.62,14.11,13.88,0.35
46.63,14.11,13.88,0.35
46.63,14.11,13.88,0.35
46.64,14.11,13.88,0.35
46.64,14.11,13.88,0.35
46.65,14.11,13.88,0.35
46.65,14.11,13.88,0.35
46.65,14.11,13.88,0.35
46.66,14.11,13.88,0.35
46.66,14.11,13.88,0.35
46.67,14.11,13.88,0.35
46.67,14.11,13.88,0.35
46.68,14.11,13.88,0.35
46.68,14.11,13.88,0.35
46.69,14.11,13.87,0.35
46.69,14.11,13.87,0.35
46.7,14.11,13.87,0.35
46.7,14.11,13.87,0.35
46.7,14.11,13.87,0.35
46.71,14.11,13.87,0.35
46.71,14.11,13.87,0.35
46.72,14.11,13.87,0.35
46.72,14.11,13.87,0.35
46.73,14.11,13.87,0.35
46.73,14.11,13.87,0.35
46.74,14.11,13.87,0.35
46.74,14.11,13.87,0.35
46.74,14.11,13.87,0.35
46.75,14.11,13.87,0.35
46.75,14.11,13.87,0.35
46.76,14.11,13.87,0.35
46.76,14.11,13.87,0.35
46.77,14.11,13.87,0.35
46.77,14.11,13.87,0.35
46.78,14.11,13.87,0.35
46.78,14.11,13.87,0.35
46.78,14.11,13.87,0.35
46.79,14.11,13.87,0.35
46.79,14.11,13.87,0.35
46.8,14.11,13.87,0.35
46.8,14.11,13.87,0.35
46.81,14.11,13.87,0.35
46.81,14.11,13.87,0.35
46.82,14.11,13.87,0.35
46.82,14.11,13.87,0.35
46.83,14.11,13.87,0.35
46.83,14.11,13.87,0.35
46.83,14.11,13.87,0.35
46.84,14.11,13.87,0.35
46.84,14.11,13.87,0.35
46.85,14.11,13.87,0.35
46.85,14.11,13.87,0.35
46.86,14.11,13.87,0.35
46.86,14.11,13.87,0.35
46.87,14.11,13.87,0.35
46.87,14.11,13.87,0.35
46.87,14.11,13.87,0.35
46.88,14.11,13.87,0.35
46.88,14.11,13.87,0.35
46.89,14.11,13.87,0.35
46.89,14.11,13.87,0.35
46.9,14.11,13.87,0.35
46.9,14.11,13.87,0.35
46.91,14.11,13.87,0.35
46.91,14.11,13.87,0.35
46.92,14.11,13.87,0.35
46.92,14.11,13.87,0.35
46.92,14.11,13.87,0.35
46.93,14.11,13.87,0.35
46.93,14.11,13.87,0.35
46.94,14.11,13.87,0.35
46.94,14.11,13.87,0.35
46.95,14.11,13.87,0.35
46.95,14.11,13.87,0.35
46.96,14.11,13.87,0.35
46.96,14.11,13.87,0.35
46.96,14.11,13.87,0.35
46.97,14.11,13.87,0.35
46.97,14.11,13.87,0.35
46.98,14.11,13.87,0.35
46.98,14.11,13.87,0.35
46.99,14.11,13.87,0.35
46.99,14.11,13.87,0.35
47.0,14.11,13.87,0.35
47.0,14.11,13.87,0.35
47.0,14.11,13.87,0.35
47.01,14.11,13.87,0.35
47.01,14.11,13.87,0.35
47.02,14.11,13.87,0.35
47.02,14.11,13.87,0.35
47.03,14.11,13.87,0.35
47.03,14.11,13.87,0.35
47.04,14.11,13.87,0.35
47.04,14.11,13.87,0.35
47.05,14.11,13.86,0.35
47.05,14.11,13.86,0.35
47.05,14.11,13.86,0.35
47.06,14.11,13.86,0.35
47.06,14.11,13.86,0.35
47.07,14.11,13.86,0.35
47.07,14.11,13.86,0.35
47.08,14.11,13.86,0.35
47.08,14.11,13.86,0.35
47.09,14.11,13.86,0.35
47.09,14.11,13.86,0.35
47.09,14.11,13.86,0.35
47.1,14.11,13.86,0.35
47.1,14.11,13.86,0.35
47.11,14.11,13.86,0.35
47.11,14.11,13.86,0.35
47.12,14.11,13.86,0.35
47.12,14.11,13.86,0.35
47.13,14.11,13.86,0.35
47.13,14.11,13.86,0.35
47.13,14.11,13.86,0.35
47.14,14.11,13.86,0.35
47.14,14.11,13.86,0.35
47.15,14.11,13.86,0.35
47.15,14.11,13.86,0.35
47.16,14.11,13.86,0.35
47.16,14.11,13.86,0.35
47.17,14.11,13.86,0.35
47.17,14.11,13.86,0.35
47.18,14.11,13.86,0.35
47.18,14.11,13.86,0.35
47.18,14.11,13.86,0.35
47.19,14.11,13.86,0.35
47.19,14.11,13.86,0.35
47.2,14.11,13.86,0.35
47.2,14.11,13.86,0.35
47.21,14.11,13.86,0.35
47.21,14.11,13.86,0.35
47.22,14.11,13.86,0.35
47.22,14.11,13.86,0.35
47.22,14.11,13.86,0.35
47.23,14.11,13.86,0.35
47.23,14.11,13.86,0.35
47.24,14.11,13.86,0.35
47.24,14.11,13.86,0.35
47.25,14.11,13.86,0.35
47.25,14.11,13.86,0.35
47.26,14.11,13.86,0.35
47.26,14.11,13.86,0.35
47.27,14.11,13.86,0.35
47.27,14.11,13.86,0.35
47.27,14.11,13.86,0.35
47.28,14.11,13.86,0.35
47.28,14.11,13.86,0.35
47.29,14.11,13.86,0.35
47.29,14.11,13.86,0.35
47.3,14.11,13.86,0.35
47.3,14.11,13.86,0.35
47.31,14.11,13.86,0.35
47.31,14.11,13.86,0.35
47.32,14.11,13.86,0.35
47.32,14.11,13.86,0.35
47.32,14.11,13.86,0.35
47.33,14.11,13.86,0.35
47.33,14.11,13.86,0.35
47.34,14.11,13.86,0.35
47.34,14.11,13.86,0.35
47.35,14.11,13.86,0.35
47.35,14.11,13.86,0.35
47.36,14.11,13.86,0.35
47.36,14.11,13.86,0.35
47.36,14.11,13.86,0.35
47.37,14.11,13.86,0.35
47.37,14.11,13.86,0.35
47.38,14.11,13.86,0.35
47.38,14.11,13.86,0.35
47.39,14.11,13.86,0.35
47.39,14.11,13.86,0.35
47.4,14.11,13.86,0.35
47.4,14.11,13.86,0.35
47.4,14.11,13.85,0.35
47.41,14.11,13.85,0.35
47.41,14.11,13.85,0.35
47.42,14.11,13.85,0.35
47.42,14.11,13.85,0.35
47.43,14.11,13.85,0.35
47.43,14.11,13.85,0.35
47.44,14.11,13.85,0.35
47.44,14.11,13.85,0.35
47.45,14.11,13.85,0.35
47.45,14.11,13.85,0.35
47.45,14.11,13.85,0.35
47.46,14.11,13.85,0.35
47.46,14.11,13.85,0.35
47.47,14.11,13.85,0.35
47.47,14.11,13.85,0.35
47.48,14.11,13.85,0.35
47.48,14.11,13.85,0.35
47.49,14.11,13.85,0.35
47.49,14.11,13.85,0.35
47.49,14.11,13.85,0.35
47.5,14.11,13.85,0.35
47.5,14.11,13.85,0.35
47.51,14.11,13.85,0.35
47.51,14.11,13.85,0.35
47.52,14.11,13.85,0.35
47.52,14.11,13.85,0.35
47.53,14.11,13.85,0.35
47.53,14.11,13.85,0.35
47.53,14.11,13.85,0.35
47.54,14.11,13.85,0.35
47.54,14.11,13.85,0.35
47.55,14.11,13.85,0.35
47.55,14.11,13.85,0.35
47.56,14.11,13.85,0.35
47.56,14.11,13.85,0.35
47.57,14.11,13.85,0.35
47.57,14.11,13.85,0.35
47.58,14.11,13.85,0.35
47.58,14.11,13.85,0.35
47.58,14.11,13.85,0.35
47.59,14.11,13.85,0.35
47.59,14.11,13.85,0.35
47.6,14.11,13.85,0.35
47.6,14.11,13.85,0.35
47.61,14.11,13.85,0.35
47.61,14.11,13.85,0.35
47.62,14.11,13.85,0.35
47.62,14.11,13.85,0.35
47.62,14.11,13.85,0.35
47.63,14.11,13.85,0.35
47.63,14.11,13.85,0.35
47.64,14.11,13.85,0.35
47.64,14.11,13.85,0.35
47.65,14.11,13.85,0.35
47.65,14.11,13.85,0.35
47.66,14.11,13.85,0.35
47.66,14.11,13.85,0.35
47.67,14.11,13.85,0.35
47.67,14.11,13.85,0.35
47.67,14.11,13.85,0.35
47.68,14.11,13.85,0.35
47.68,14.11,13.85,0.35
47.69,14.11,13.85,0.35
47.69,14.11,13.85,0.35
47.7,14.11,13.85,0.35
47.7,14.11,13.85,0.35
47.71,14.11,13.85,0.35
47.71,14.11,13.85,0.35
47.72,14.11,13.85,0.35
47.72,14.11,13.85,0.35
47.72,14.11,13.85,0.35
47.73,14.11,13.85,0.35
47.73,14.11,13.85,0.35
47.74,14.11,13.85,0.35
47.74,14.11,13.85,0.35
47.75,14.11,13.85,0.35
47.75,14.11,13.85,0.35
47.76,14.11,13.85,0.35
47.76,14.11,13.85,0.35
47.77,14.11,13.84,0.35
47.77,14.11,13.84,0.35
47.77,14.11,13.84,0.35
47.78,14.11,13.84,0.35
47.78,14.11,13.84,0.35
47.79,14.11,13.84,0.35
47.79,14.11,13.84,0.35
47.8,14.11,13.84,0.35
47.8,14.11,13.84,0.35
47.81,14.11,13.84,0.35
47.81,14.11,13.84,0.35
47.81,14.11,13.84,0.35
47.82,14.11,13.84,0.35
47.82,14.11,13.84,0.35
47.83,14.11,13.84,0.35
47.83,14.11,13.84,0.35
47.84,14.11,13.84,0.35
47.84,14.11,13.84,0.35
47.85,14.11,13.84,0.35
47.85,14.11,13.84,0.35
47.86,14.11,13.84,0.35
47.86,14.11,13.84,0.35
47.86,14.11,13.84,0.35
47.87,14.11,13.84,0.35
47.87,14.11,13.84,0.35
47.88,14.11,13.84,0.35
47.88,14.11,13.84,0.35
47.89,14.11,13.84,0.35
47.89,14.11,13.84,0.35
47.9,14.11,13.84,0.35
47.9,14.11,13.84,0.35
47.91,14.11,13.84,0.35
47.91,14.11,13.84,0.35
47.91,14.11,13.84,0.35
47.92,14.11,13.84,0.35
47.92,14.11,13.84,0.35
47.93,14.11,13.84,0.35
47.93,14.11,13.84,0.35
47.94,14.11,13.84,0.35
47.94,14.11,13.84,0.35
47.95,14.11,13.84,0.35
47.95,14.11,13.84,0.35
47.95,14.11,13.84,0.35
47.96,14.11,13.84,0.35
47.96,14.11,13.84,0.35
47.97,14.11,13.84,0.35
47.97,14.11,13.84,0.35
47.98,14.11,13.84,0.35
47.98,14.11,13.84,0.35
47.99,14.11,13.84,0.35
47.99,14.11,13.84,0.35
48.0,14.11,13.84,0.35
48.0,14.11,13.84,0.35
48.0,14.11,13.84,0.35
48.01,14.11,13.84,0.35
48.01,14.11,13.84,0.35
48.02,14.11,13.84,0.35
48.02,14.11,13.84,0.35
48.03,14.11,13.84,0.35
48.03,14.11,13.84,0.35
48.04,14.11,13.84,0.35
48.04,14.11,13.84,0.35
48.04,14.11,13.84,0.35
48.05,14.11,13.84,0.35
48.05,14.11,13.84,0.35
48.06,14.11,13.84,0.35
48.06,14.11,13.84,0.35
48.07,14.11,13.84,0.35
48.07,14.11,13.84,0.35
48.08,14.11,13.84,0.35
48.08,14.11,13.84,0.35
48.09,14.11,13.84,0.35
48.09,14.11,13.84,0.35
48.09,14.11,13.84,0.35
48.1,14.11,13.84,0.35
48.1,14.11,13.84,0.35
48.11,14.11,13.84,0.35
48.11,14.11,13.84,0.35
48.12,14.11,13.84,0.35
48.12,14.11,13.84,0.35
48.13,14.11,13.83,0.35
48.13,14.11,13.83,0.35
48.14,14.11,13.83,0.35
48.14,14.11,13.83,0.35
48.14,14.11,13.83,0.35
48.15,14.11,13.83,0.35
48.15,14.11,13.83,0.35
48.16,14.11,13.83,0.35
48.16,14.11,13.83,0.35
48.17,14.11,13.83,0.35
48.17,14.11,13.83,0.35
48.18,14.11,13.83,0.35
48.18,14.11,13.83,0.35
48.19,14.11,13.83,0.35
48.19,14.11,13.83,0.35
48.19,14.11,13.83,0.35
48.2,14.11,13.83,0.35
48.2,14.11,13.83,0.35
48.21,14.11,13.83,0.35
48.21,14.11,13.83,0.35
48.22,14.11,13.83,0.35
48.22,14.11,13.83,0.35
48.23,14.11,13.83,0.35
48.23,14.11,13.83,0.35
48.23,14.11,13.83,0.35
48.24,14.11,13.83,0.35
48.24,14.11,13.83,0.35
48.25,14.11,13.83,0.35
48.25,14.11,13.83,0.35
48.26,14.11,13.83,0.35
48.26,14.11,13.83,0.35
48.27,14.11,13.83,0.35
48.27,14.11,13.83,0.35
48.28,14.11,13.83,0.35
48.28,14.11,13.83,0.35
48.28,14.11,13.83,0.35
48.29,14.11,13.83,0.35
48.29,14.11,13.83,0.35
48.3,14.11,13.83,0.35
48.3,14.11,13.83,0.35
48.31,14.11,13.83,0.35
48.31,14.11,13.83,0.35
48.32,14.11,13.83,0.35
48.32,14.11,13.83,0.35
48.33,14.11,13.83,0.35
48.33,14.11,13.83,0.35
48.33,14.11,13.83,0.35
48.34,14.11,13.83,0.35
48.34,14.11,13.83,0.35
48.35,14.11,13.83,0.35
48.35,14.11,13.83,0.35
48.36,14.11,13.83,0.35
48.36,14.11,13.83,0.35
48.37,14.11,13.83,0.35
48.37,14.11,13.83,0.35
48.37,14.11,13.83,0.35
48.38,14.11,13.83,0.35
48.38,14.11,13.83,0.35
48.39,14.11,13.83,0.35
48.39,14.11,13.83,0.35
48.4,14.11,13.83,0.35
48.4,14.11,13.83,0.35
48.41,14.11,13.83,0.35
48.41,14.11,13.83,0.35
48.42,14.11,13.83,0.35
48.42,14.11,13.83,0.35
48.42,14.11,13.83,0.35
48.43,14.11,13.83,0.35
48.43,14.11,13.83,0.35
48.44,14.11,13.83,0.35
48.44,14.11,13.83,0.35
48.45,14.11,13.83,0.35
48.45,14.11,13.83,0.35
48.46,14.11,13.83,0.35
48.46,14.11,13.83,0.35
48.47,14.11,13.83,0.35
48.47,14.11,13.83,0.35
48.47,14.11,13.83,0.35
48.48,14.11,13.83,0.35
48.48,14.11,13.83,0.35
48.49,14.11,13.82,0.35
48.49,14.11,13.82,0.35
48.5,14.11,13.82,0.35
48.5,14.11,13.82,0.35
48.51,14.11,13.82,0.35
48.51,14.11,13.82,0.35
48.52,14.11,13.82,0.35
48.52,14.11,13.82,0.35
48.52,14.11,13.82,0.35
48.53,14.11,13.82,0.35
48.53,14.11,13.82,0.35
48.54,14.11,13.82,0.35
48.54,14.11,13.82,0.35
48.55,14.11,13.82,0.35
48.55,14.11,13.82,0.35
48.56,14.11,13.82,0.35
48.56,14.11,13.82,0.35
48.56,14.11,13.82,0.35
48.57,14.11,13.82,0.35
48.57,14.11,13.82,0.35
48.58,14.11,13.82,0.35
48.58,14.11,13.82,0.35
48.59,14.11,13.82,0.35
48.59,14.11,13.82,0.35
48.6,14.11,13.82,0.35
48.6,14.11,13.82,0.35
48.61,14.11,13.82,0.35
48.61,14.11,13.82,0.35
48.61,14.11,13.82,0.35
48.62,14.11,13.82,0.35
48.62,14.11,13.82,0.35
48.63,14.11,13.82,0.35
48.63,14.11,13.82,0.35
48.64,14.11,13.82,0.35
48.64,14.11,13.82,0.35
48.65,14.11,13.82,0.35
48.65,14.11,13.82,0.35
48.65,14.11,13.82,0.35
48.66,14.11,13.82,0.35
48.66,14.11,13.82,0.35
48.67,14.11,13.82,0.35
48.67,14.11,13.82,0.35
48.68,14.11,13.82,0.35
48.68,14.11,13.82,0.35
48.69,14.11,13.82,0.35
48.69,14.11,13.82,0.35
48.7,14.11,13.82,0.35
48.7,14.11,13.82,0.35
48.7,14.11,13.82,0.35
48.71,14.11,13.82,0.35
48.71,14.11,13.82,0.35
48.72,14.11,13.82,0.35
48.72,14.11,13.82,0.35
48.73,14.11,13.82,0.35
48.73,14.11,13.82,0.35
48.74,14.11,13.82,0.35
48.74,14.11,13.82,0.35
48.75,14.11,13.82,0.35
48.75,14.11,13.82,0.35
48.75,14.11,13.82,0.35
48.76,14.11,13.82,0.35
48.76,14.11,13.82,0.35
48.77,14.11,13.82,0.35
48.77,14.11,13.82,0.35
48.78,14.11,13.82,0.35
48.78,14.11,13.82,0.35
48.79,14.11,13.82,0.35
48.79,14.11,13.82,0.35
48.79,14.11,13.82,0.35
48.8,14.11,13.82,0.35
48.8,14.11,13.82,0.35
48.81,14.11,13.82,0.35
48.81,14.11,13.82,0.35
48.82,14.11,13.82,0.35
48.82,14.11,13.82,0.35
48.83,14.11,13.82,0.35
48.83,14.11,13.82,0.35
48.84,14.11,13.82,0.35
48.84,14.11,13.82,0.35
48.84,14.11,13.82,0.35
48.85,14.11,13.81,0.35
48.85,14.11,13.81,0.35
48.86,14.11,13.81,0.35
48.86,14.11,13.81,0.35
48.87,14.11,13.81,0.35
48.87,14.11,13.81,0.35
48.88,14.11,13.81,0.35
48.88,14.11,13.81,0.35
48.89,14.11,13.81,0.35
48.89,14.11,13.81,0.35
48.89,14.11,13.81,0.35
48.9,14.11,13.81,0.35
48.9,14.11,13.81,0.35
48.91,14.11,13.81,0.35
48.91,14.11,13.81,0.35
48.92,14.11,13.81,0.35
48.92,14.11,13.81,0.35
48.93,14.11,13.81,0.35
48.93,14.11,13.81,0.35
48.94,14.11,13.81,0.35
48.94,14.11,13.81,0.35
48.94,14.11,13.81,0.35
48.95,14.11,13.81,0.35
48.95,14.11,13.81,0.35
48.96,14.11,13.81,0.35
48.96,14.11,13.81,0.35
48.97,14.11,13.81,0.35
48.97,14.11,13.81,0.35
48.98,14.11,13.81,0.35
48.98,14.11,13.81,0.35
48.98,14.11,13.81,0.35
48.99,14.11,13.81,0.35
48.99,14.11,13.81,0.35
49.0,14.11,13.81,0.35
49.0,14.11,13.81,0.35
49.01,14.11,13.81,0.35
49.01,14.11,13.81,0.35
49.02,14.11,13.81,0.35
49.02,14.11,13.81,0.35
49.03,14.11,13.81,0.35
49.03,14.11,13.81,0.35
49.03,14.11,13.81,0.35
49.04,14.11,13.81,0.35
49.04,14.11,13.81,0.35
49.05,14.11,13.81,0.35
49.05,14.11,13.81,0.35
49.06,14.11,13.81,0.35
49.06,14.11,13.81,0.35
49.07,14.11,13.81,0.35
49.07,14.11,13.81,0.35
49.07,14.11,13.81,0.35
49.08,14.11,13.81,0.35
49.08,14.11,13.81,0.35
49.09,14.11,13.81,0.35
49.09,14.11,13.81,0.35
49.1,14.11,13.81,0.35
49.1,14.11,13.81,0.35
49.11,14.11,13.81,0.35
49.11,14.11,13.81,0.35
49.12,14.11,13.81,0.35
49.12,14.11,13.81,0.35
49.12,14.11,13.81,0.35
49.13,14.11,13.81,0.35
49.13,14.11,13.81,0.35
49.14,14.11,13.81,0.35
49.14,14.11,13.81,0.35
49.15,14.11,13.81,0.35
49.15,14.11,13.81,0.35
49.16,14.11,13.81,0.35
49.16,14.11,13.81,0.35
49.17,14.11,13.81,0.35
49.17,14.11,13.81,0.35
49.17,14.11,13.81,0.35
49.18,14.11,13.81,0.35
49.18,14.11,13.81,0.35
49.19,14.11,13.81,0.35
49.19,14.11,13.81,0.35
49.2,14.11,13.81,0.35
49.2,14.11,13.81,0.35
49.21,14.11,13.81,0.35
49.21,14.11,13.8,0.35
49.21,14.11,13.8,0.35
49.22,14.11,13.8,0.35
49.22,14.11,13.8,0.35
49.23,14.11,13.8,0.35
49.23,14.11,13.8,0.35
49.24,14.11,13.8,0.35
49.24,14.11,13.8,0.35
49.25,14.11,13.8,0.35
49.25,14.11,13.8,0.35
49.26,14.11,13.8,0.35
49.26,14.11,13.8,0.35
49.26,14.11,13.8,0.35
49.27,14.11,13.8,0.35
49.27,14.11,13.8,0.35
49.28,14.11,13.8,0.35
49.28,14.11,13.8,0.35
49.29,14.11,13.8,0.35
49.29,14.11,13.8,0.35
49.3,14.11,13.8,0.35
49.3,14.11,13.8,0.35
49.3,14.11,13.8,0.35
49.31,14.11,13.8,0.35
49.31,14.11,13.8,0.35
49.32,14.11,13.8,0.35
49.32,14.11,13.8,0.35
49.33,14.11,13.8,0.35
49.33,14.11,13.8,0.35
49.34,14.11,13.8,0.35
49.34,14.11,13.8,0.35
49.35,14.11,13.8,0.35
49.35,14.11,13.8,0.35
49.35,14.11,13.8,0.35
49.36,14.11,13.8,0.35
49.36,14.11,13.8,0.35
49.37,14.11,13.8,0.35
49.37,14.11,13.8,0.35
49.38,14.11,13.8,0.35
49.38,14.11,13.8,0.35
49.39,14.11,13.8,0.35
49.39,14.11,13.8,0.35
49.4,14.11,13.8,0.35
49.4,14.11,13.8,0.35
49.4,14.11,13.8,0.35
49.41,14.11,13.8,0.35
49.41,14.11,13.8,0.35
49.42,14.11,13.8,0.35
49.42,14.11,13.8,0.35
49.43,14.11,13.8,0.35
49.43,14.11,13.8,0.35
49.44,14.11,13.8,0.35
49.44,14.11,13.8,0.35
49.44,14.11,13.8,0.35
