Temps,Altitude_Radar_m,Niveau_Reservoir_L,Indice_NDVI,Masse_Actuelle_kg
9.47,13.07,79.9,0.8,13.99
9.47,13.07,79.9,0.8,13.99
9.48,13.07,79.9,0.8,13.99
9.48,13.07,79.9,0.8,13.99
9.49,13.07,79.9,0.8,13.99
9.49,13.07,79.9,0.8,13.99
9.49,13.07,79.9,0.8,13.99
9.5,13.07,79.9,0.8,13.99
9.5,13.07,79.8,0.8,13.99
9.51,13.07,79.8,0.8,13.99
9.51,13.07,79.8,0.8,13.99
9.52,13.07,79.8,0.8,13.99
9.52,13.07,79.8,0.8,13.99
9.53,13.07,79.8,0.8,13.99
9.53,13.07,79.8,0.8,13.99
9.54,13.07,79.8,0.8,13.99
9.54,13.07,79.8,0.8,13.99
9.55,13.07,79.8,0.8,13.99
9.55,13.07,79.8,0.8,13.99
9.56,13.07,79.8,0.8,13.99
9.56,13.07,79.8,0.8,13.99
9.57,13.07,79.8,0.8,13.99
9.57,13.07,79.8,0.8,13.99
9.58,13.07,79.8,0.8,13.99
9.58,13.07,79.8,0.8,13.99
9.59,13.07,79.8,0.8,13.99
9.59,13.07,79.8,0.8,13.99
9.6,13.07,79.8,0.8,13.99
9.6,13.07,79.8,0.8,13.99
9.61,13.07,79.8,0.8,13.99
9.61,13.07,79.8,0.8,13.99
9.62,13.07,79.8,0.8,13.99
9.62,13.07,79.7,0.8,13.99
9.63,13.07,79.7,0.8,13.99
9.63,13.07,79.7,0.8,13.99
9.64,13.07,79.7,0.8,13.99
9.64,13.07,79.7,0.8,13.99
9.65,13.07,79.7,0.8,13.99
9.65,13.07,79.7,0.8,13.99
9.66,13.07,79.7,0.8,13.99
9.66,13.07,79.7,0.8,13.99
9.67,13.07,79.7,0.8,13.99
9.67,13.07,79.7,0.8,13.99
9.68,13.07,79.7,0.8,13.99
9.68,13.07,79.7,0.8,13.98
9.69,13.07,79.7,0.8,13.98
9.69,13.07,79.7,0.8,13.98
9.7,13.07,79.7,0.8,13.98
9.7,13.07,79.7,0.8,13.98
9.71,13.07,79.7,0.8,13.98
9.71,13.07,79.7,0.8,13.98
9.72,13.07,79.7,0.8,13.98
9.72,13.07,79.7,0.8,13.98
9.73,13.07,79.7,0.8,13.98
9.73,13.07,79.7,0.8,13.98
9.73,13.07,79.7,0.8,13.98
9.74,13.07,79.6,0.8,13.98
9.74,13.07,79.6,0.8,13.98
9.75,13.07,79.6,0.8,13.98
9.76,13.07,79.6,0.8,13.98
9.76,13.07,79.6,0.8,13.98
9.76,13.07,79.6,0.8,13.98
9.77,13.07,79.6,0.8,13.98
9.78,13.07,79.6,0.8,13.98
9.78,13.07,79.6,0.8,13.98
9.78,13.07,79.6,0.8,13.98
9.79,13.07,79.6,0.8,13.98
9.79,13.07,79.6,0.8,13.98
9.8,13.07,79.6,0.8,13.98
9.8,13.07,79.6,0.8,13.98
9.81,13.07,79.6,0.8,13.98
9.81,13.07,79.6,0.8,13.98
9.82,13.07,79.6,0.8,13.98
9.82,13.07,79.6,0.8,13.98
9.83,13.07,79.6,0.8,13.98
9.83,13.07,79.6,0.8,13.98
9.84,13.07,79.6,0.8,13.98
9.84,13.07,79.6,0.8,13.98
9.85,13.07,79.6,0.8,13.98
9.85,13.07,79.6,0.8,13.98
9.86,13.07,79.5,0.8,13.98
9.86,13.07,79.5,0.8,13.98
9.87,13.07,79.5,0.8,13.98
9.87,13.07,79.5,0.8,13.98
9.88,13.07,79.5,0.8,13.98
9.88,13.07,79.5,0.8,13.98
9.89,13.07,79.5,0.8,13.98
9.89,13.07,79.5,0.8,13.98
9.9,13.07,79.5,0.8,13.98
9.9,13.07,79.5,0.8,13.98
9.91,13.07,79.5,0.8,13.98
9.91,13.07,79.5,0.8,13.98
9.92,13.07,79.5,0.8,13.97
9.92,13.07,79.5,0.8,13.97
9.93,13.07,79.5,0.8,13.97
9.93,13.07,79.5,0.8,13.97
9.94,13.07,79.5,0.8,13.97
9.94,13.07,79.5,0.8,13.97
9.95,13.07,79.5,0.8,13.97
9.95,13.07,79.5,0.8,13.97
9.96,13.07,79.5,0.8,13.97
9.96,13.07,79.5,0.8,13.97
9.97,13.07,79.5,0.8,13.97
9.97,13.07,79.5,0.8,13.97
9.98,13.07,79.4,0.8,13.97
9.98,13.07,79.4,0.8,13.97
9.99,13.07,79.4,0.8,13.97
9.99,13.07,79.4,0.8,13.97
10.0,13.07,79.4,0.8,13.97
10.0,13.07,79.4,0.8,13.97
10.01,13.07,79.4,0.8,13.97
10.01,13.07,79.4,0.8,13.97
10.02,13.07,79.4,0.8,13.97
10.02,13.07,79.4,0.8,13.97
10.03,13.07,79.4,0.8,13.97
10.03,13.07,79.4,0.8,13.97
10.04,13.07,79.4,0.8,13.97
10.04,13.07,79.4,0.8,13.97
10.05,13.07,79.4,0.8,13.97
10.05,13.07,79.4,0.8,13.97
10.06,13.07,79.4,0.8,13.97
10.06,13.07,79.4,0.8,13.97
10.07,13.07,79.4,0.8,13.97
10.08,13.07,79.4,0.8,13.97
10.09,13.07,79.4,0.8,13.97
10.09,13.07,79.4,0.8,13.97
10.1,13.07,79.4,0.8,13.97
10.1,13.07,79.4,0.8,13.97
10.11,13.07,79.3,0.8,13.97
10.11,13.07,79.3,0.8,13.97
10.12,13.07,79.3,0.8,13.97
10.12,13.07,79.3,0.8,13.97
10.13,13.07,79.3,0.8,13.97
10.13,13.07,79.3,0.8,13.97
10.14,13.07,79.3,0.8,13.97
10.14,13.07,79.3,0.8,13.97
10.15,13.07,79.3,0.8,13.97
10.15,13.07,79.3,0.8,13.97
10.16,13.07,79.3,0.8,13.97
10.16,13.07,79.3,0.8,13.97
10.17,13.07,79.3,0.8,13.96
10.17,13.07,79.3,0.8,13.96
10.18,13.07,79.3,0.8,13.96
10.18,13.07,79.3,0.8,13.96
10.19,13.07,79.3,0.8,13.96
10.19,13.07,79.3,0.8,13.96
10.2,13.07,79.3,0.8,13.96
10.2,13.07,79.3,0.8,13.96
10.21,13.07,79.3,0.8,13.96
10.21,13.07,79.3,0.8,13.96
10.22,13.07,79.3,0.8,13.96
10.22,13.07,79.3,0.8,13.96
10.23,13.07,79.2,0.8,13.96
10.23,13.07,79.2,0.8,13.96
10.24,13.07,79.2,0.8,13.96
10.24,13.07,79.2,0.8,13.96
10.25,13.07,79.2,0.8,13.96
10.25,13.07,79.2,0.8,13.96
10.26,13.07,79.2,0.8,13.96
10.26,13.07,79.2,0.8,13.96
10.27,13.07,79.2,0.8,13.96
10.27,13.07,79.2,0.8,13.96
10.28,13.07,79.2,0.8,13.96
10.28,13.07,79.2,0.8,13.96
10.29,13.07,79.2,0.8,13.96
10.29,13.07,79.2,0.8,13.96
10.3,13.07,79.2,0.8,13.96
10.3,13.07,79.2,0.8,13.96
10.3,13.07,79.2,0.8,13.96
10.31,13.07,79.2,0.8,13.96
10.31,13.07,79.2,0.8,13.96
10.32,13.07,79.2,0.8,13.96
10.32,13.07,79.2,0.8,13.96
10.33,13.07,79.2,0.8,13.96
10.33,13.07,79.2,0.8,13.96
10.34,13.07,79.2,0.8,13.96
10.34,13.07,79.1,0.8,13.96
10.35,13.07,79.1,0.8,13.96
10.35,13.07,79.1,0.8,13.96
10.36,13.07,79.1,0.8,13.96
10.36,13.07,79.1,0.8,13.96
10.37,13.07,79.1,0.8,13.96
10.37,13.07,79.1,0.8,13.96
10.38,13.07,79.1,0.8,13.96
10.38,13.07,79.1,0.8,13.96
10.39,13.07,79.1,0.8,13.96
10.39,13.07,79.1,0.8,13.96
10.4,13.07,79.1,0.8,13.96
10.4,13.07,79.1,0.8,13.95
10.41,13.07,79.1,0.8,13.95
10.41,13.07,79.1,0.8,13.95
10.42,13.07,79.1,0.8,13.95
10.42,13.07,79.1,0.8,13.95
10.43,13.07,79.1,0.8,13.95
10.43,13.07,79.1,0.8,13.95
10.44,13.07,79.1,0.8,13.95
10.44,13.07,79.1,0.8,13.95
10.45,13.07,79.1,0.8,13.95
10.45,13.07,79.1,0.8,13.95
10.46,13.07,79.1,0.8,13.95
10.46,13.07,79.0,0.8,13.95
10.47,13.07,79.0,0.8,13.95
10.47,13.07,79.0,0.8,13.95
10.48,13.07,79.0,0.8,13.95
10.48,13.07,79.0,0.8,13.95
10.49,13.07,79.0,0.8,13.95
10.49,13.07,79.0,0.8,13.95
10.5,13.07,79.0,0.8,13.95
10.5,13.07,79.0,0.8,13.95
10.51,13.07,79.0,0.8,13.95
10.51,13.07,79.0,0.8,13.95
10.52,13.07,79.0,0.8,13.95
10.52,13.07,79.0,0.8,13.95
10.53,13.07,79.0,0.8,13.95
10.53,13.07,79.0,0.8,13.95
10.54,13.07,79.0,0.8,13.95
10.54,13.07,79.0,0.8,13.95
10.55,13.07,79.0,0.8,13.95
10.55,13.07,79.0,0.8,13.95
10.55,13.07,79.0,0.8,13.95
10.56,13.07,79.0,0.8,13.95
10.56,13.07,79.0,0.8,13.95
10.57,13.07,79.0,0.8,13.95
10.57,13.07,79.0,0.8,13.95
10.58,13.07,78.9,0.8,13.95
10.58,13.07,78.9,0.8,13.95
10.59,13.07,78.9,0.8,13.95
10.59,13.07,78.9,0.8,13.95
10.6,13.07,78.9,0.8,13.95
10.6,13.07,78.9,0.8,13.95
10.61,13.07,78.9,0.8,13.95
10.61,13.07,78.9,0.8,13.95
10.62,13.07,78.9,0.8,13.95
10.63,13.07,78.9,0.8,13.95
10.63,13.07,78.9,0.8,13.95
10.63,13.07,78.9,0.8,13.95
10.64,13.07,78.9,0.8,13.94
10.64,13.07,78.9,0.8,13.94
10.65,13.07,78.9,0.8,13.94
10.65,13.07,78.9,0.8,13.94
10.66,13.07,78.9,0.8,13.94
10.66,13.07,78.9,0.8,13.94
10.67,13.07,78.9,0.8,13.94
10.68,13.07,78.9,0.8,13.94
10.68,13.07,78.9,0.8,13.94
10.69,13.07,78.9,0.8,13.94
10.69,13.07,78.9,0.8,13.94
10.7,13.07,78.9,0.8,13.94
10.7,13.07,78.8,0.8,13.94
10.71,13.07,78.8,0.8,13.94
10.71,13.07,78.8,0.8,13.94
10.72,13.07,78.8,0.8,13.94
10.72,13.07,78.8,0.8,13.94
10.73,13.07,78.8,0.8,13.94
10.73,13.07,78.8,0.8,13.94
10.74,13.07,78.8,0.8,13.94
10.74,13.07,78.8,0.8,13.94
10.75,13.07,78.8,0.8,13.94
10.75,13.07,78.8,0.8,13.94
10.76,13.07,78.8,0.8,13.94
10.76,13.07,78.8,0.8,13.94
10.77,13.07,78.8,0.8,13.94
10.77,13.07,78.8,0.8,13.94
10.78,13.07,78.8,0.8,13.94
10.79,13.07,78.8,0.8,13.94
10.79,13.07,78.8,0.8,13.94
10.8,13.07,78.8,0.8,13.94
10.8,13.07,78.8,0.8,13.94
10.81,13.07,78.8,0.8,13.94
10.81,13.07,78.8,0.8,13.94
10.82,13.07,78.8,0.8,13.94
10.82,13.07,78.8,0.8,13.94
10.82,13.07,78.7,0.8,13.94
10.83,13.07,78.7,0.8,13.94
10.84,13.07,78.7,0.8,13.94
10.84,13.07,78.7,0.8,13.94
10.84,13.07,78.7,0.8,13.94
10.85,13.07,78.7,0.8,13.94
10.86,13.07,78.7,0.8,13.94
10.86,13.07,78.7,0.8,13.94
10.87,13.07,78.7,0.8,13.94
10.87,13.07,78.7,0.8,13.94
10.88,13.07,78.7,0.8,13.94
10.88,13.07,78.7,0.8,13.94
10.89,13.07,78.7,0.8,13.93
10.89,13.07,78.7,0.8,13.93
10.9,13.07,78.7,0.8,13.93
10.9,13.07,78.7,0.8,13.93
10.91,13.07,78.7,0.8,13.93
10.91,13.07,78.7,0.8,13.93
10.92,13.07,78.7,0.8,13.93
10.92,13.07,78.7,0.8,13.93
10.93,13.07,78.7,0.8,13.93
10.93,13.07,78.7,0.8,13.93
10.94,13.07,78.7,0.8,13.93
10.94,13.07,78.7,0.8,13.93
10.95,13.07,78.6,0.8,13.93
10.95,13.07,78.6,0.8,13.93
10.96,13.07,78.6,0.8,13.93
10.96,13.07,78.6,0.8,13.93
10.96,13.07,78.6,0.8,13.93
10.97,13.07,78.6,0.8,13.93
10.97,13.07,78.6,0.8,13.93
10.98,13.07,78.6,0.8,13.93
10.99,13.07,78.6,0.8,13.93
10.99,13.07,78.6,0.8,13.93
11.0,13.07,78.6,0.8,13.93
11.0,13.07,78.6,0.8,13.93
11.01,13.07,78.6,0.8,13.93
11.01,13.07,78.6,0.8,13.93
11.02,13.07,78.6,0.8,13.93
11.02,13.07,78.6,0.8,13.93
11.03,13.07,78.6,0.8,13.93
11.03,13.07,78.6,0.8,13.93
11.04,13.07,78.6,0.8,13.93
11.04,13.07,78.6,0.8,13.93
11.05,13.07,78.6,0.8,13.93
11.05,13.07,78.6,0.8,13.93
11.06,13.07,78.6,0.8,13.93
11.06,13.07,78.6,0.8,13.93
11.07,13.07,78.5,0.8,13.93
11.07,13.07,78.5,0.8,13.93
11.08,13.07,78.5,0.8,13.93
11.08,13.07,78.5,0.8,13.93
11.09,13.07,78.5,0.8,13.93
11.09,13.07,78.5,0.8,13.93
11.1,13.07,78.5,0.8,13.93
11.1,13.07,78.5,0.8,13.93
11.11,13.07,78.5,0.8,13.93
11.11,13.07,78.5,0.8,13.93
11.12,13.07,78.5,0.8,13.93
11.12,13.07,78.5,0.8,13.93
11.13,13.07,78.5,0.8,13.92
11.13,13.07,78.5,0.8,13.92
11.14,13.07,78.5,0.8,13.92
11.14,13.07,78.5,0.8,13.92
11.15,13.07,78.5,0.8,13.92
11.15,13.07,78.5,0.8,13.92
11.16,13.07,78.5,0.8,13.92
11.16,13.07,78.5,0.8,13.92
11.17,13.07,78.5,0.8,13.92
11.18,13.07,78.5,0.8,13.92
11.18,13.07,78.5,0.8,13.92
11.19,13.07,78.5,0.8,13.92
11.19,13.07,78.4,0.8,13.92
11.2,13.07,78.4,0.8,13.92
11.2,13.07,78.4,0.8,13.92
11.21,13.07,78.4,0.8,13.92
11.21,13.07,78.4,0.8,13.92
11.22,13.07,78.4,0.8,13.92
11.22,13.07,78.4,0.8,13.92
11.23,13.07,78.4,0.8,13.92
11.23,13.07,78.4,0.8,13.92
11.24,13.07,78.4,0.8,13.92
11.24,13.07,78.4,0.8,13.92
11.25,13.07,78.4,0.8,13.92
11.25,13.07,78.4,0.8,13.92
11.26,13.07,78.4,0.8,13.92
11.26,13.07,78.4,0.8,13.92
11.27,13.07,78.4,0.8,13.92
11.27,13.07,78.4,0.8,13.92
11.27,13.07,78.4,0.8,13.92
11.28,13.07,78.4,0.8,13.92
11.28,13.07,78.4,0.8,13.92
11.29,13.07,78.4,0.8,13.92
11.29,13.07,78.4,0.8,13.92
11.3,13.07,78.4,0.8,13.92
11.31,13.07,78.4,0.8,13.92
11.31,13.07,78.3,0.8,13.92
11.32,13.07,78.3,0.8,13.92
11.33,13.07,78.3,0.8,13.92
11.33,13.07,78.3,0.8,13.92
11.33,13.07,78.3,0.8,13.92
11.34,13.07,78.3,0.8,13.92
11.34,13.07,78.3,0.8,13.92
11.35,13.07,78.3,0.8,13.92
11.36,13.07,78.3,0.8,13.92
11.36,13.07,78.3,0.8,13.92
11.37,13.07,78.3,0.8,13.92
11.37,13.07,78.3,0.8,13.92
11.37,13.07,78.3,0.8,13.91
11.38,13.07,78.3,0.8,13.91
11.38,13.07,78.3,0.8,13.91
11.39,13.07,78.3,0.8,13.91
11.39,13.07,78.3,0.8,13.91
11.4,13.07,78.3,0.8,13.91
11.4,13.07,78.3,0.8,13.91
11.41,13.07,78.3,0.8,13.91
11.41,13.07,78.3,0.8,13.91
11.42,13.07,78.3,0.8,13.91
11.42,13.07,78.3,0.8,13.91
11.43,13.07,78.3,0.8,13.91
11.43,13.07,78.2,0.8,13.91
11.44,13.07,78.2,0.8,13.91
11.44,13.07,78.2,0.8,13.91
11.45,13.07,78.2,0.8,13.91
11.45,13.07,78.2,0.8,13.91
11.46,13.07,78.2,0.8,13.91
11.46,13.07,78.2,0.8,13.91
11.47,13.07,78.2,0.8,13.91
11.47,13.07,78.2,0.8,13.91
11.48,13.07,78.2,0.8,13.91
11.48,13.07,78.2,0.8,13.91
11.49,13.07,78.2,0.8,13.91
11.49,13.07,78.2,0.8,13.91
11.5,13.07,78.2,0.8,13.91
11.5,13.07,78.2,0.8,13.91
11.51,13.07,78.2,0.8,13.91
11.51,13.07,78.2,0.8,13.91
11.52,13.07,78.2,0.8,13.91
11.52,13.07,78.2,0.8,13.91
11.53,13.07,78.2,0.8,13.91
11.53,13.07,78.2,0.8,13.91
11.54,13.07,78.2,0.8,13.91
11.54,13.07,78.2,0.8,13.91
11.55,13.07,78.2,0.8,13.91
11.55,13.07,78.1,0.8,13.91
11.56,13.07,78.1,0.8,13.91
11.56,13.07,78.1,0.8,13.91
11.57,13.07,78.1,0.8,13.91
11.58,13.07,78.1,0.8,13.91
11.58,13.07,78.1,0.8,13.91
11.59,13.07,78.1,0.8,13.91
11.59,13.07,78.1,0.8,13.91
11.6,13.07,78.1,0.8,13.91
11.6,13.07,78.1,0.8,13.91
11.61,13.07,78.1,0.8,13.91
11.61,13.07,78.1,0.8,13.91
11.62,13.07,78.1,0.8,13.9
11.62,13.07,78.1,0.8,13.9
11.63,13.07,78.1,0.8,13.9
11.63,13.07,78.1,0.8,13.9
11.64,13.07,78.1,0.8,13.9
11.64,13.07,78.1,0.8,13.9
11.65,13.07,78.1,0.8,13.9
11.65,13.07,78.1,0.8,13.9
11.66,13.07,78.1,0.8,13.9
11.66,13.07,78.1,0.8,13.9
11.67,13.07,78.1,0.8,13.9
11.67,13.07,78.1,0.8,13.9
11.68,13.07,78.0,0.8,13.9
11.68,13.07,78.0,0.8,13.9
11.69,13.07,78.0,0.8,13.9
11.7,13.07,78.0,0.8,13.9
11.7,13.07,78.0,0.8,13.9
11.71,13.07,78.0,0.8,13.9
11.71,13.07,78.0,0.8,13.9
11.72,13.07,78.0,0.8,13.9
11.72,13.07,78.0,0.8,13.9
11.72,13.07,78.0,0.8,13.9
11.73,13.07,78.0,0.8,13.9
11.73,13.07,78.0,0.8,13.9
11.74,13.07,78.0,0.8,13.9
11.74,13.07,78.0,0.8,13.9
11.75,13.07,78.0,0.8,13.9
11.75,13.07,78.0,0.8,13.9
11.76,13.07,78.0,0.8,13.9
11.76,13.07,78.0,0.8,13.9
11.77,13.07,78.0,0.8,13.9
11.77,13.07,78.0,0.8,13.9
11.78,13.07,78.0,0.8,13.9
11.78,13.07,78.0,0.8,13.9
11.79,13.07,78.0,0.8,13.9
11.79,13.07,78.0,0.8,13.9
11.8,13.07,77.9,0.8,13.9
11.8,13.07,77.9,0.8,13.9
11.81,13.07,77.9,0.8,13.9
11.81,13.07,77.9,0.8,13.9
11.81,13.07,77.9,0.8,13.9
11.82,13.07,77.9,0.8,13.9
11.82,13.07,77.9,0.8,13.9
11.83,13.07,77.9,0.8,13.9
11.83,13.07,77.9,0.8,13.9
11.84,13.07,77.9,0.8,13.9
11.84,13.07,77.9,0.8,13.9
11.85,13.07,77.9,0.8,13.9
11.85,13.07,77.9,0.8,13.89
11.86,13.07,77.9,0.8,13.89
11.86,13.07,77.9,0.8,13.89
11.87,13.07,77.9,0.8,13.89
11.87,13.07,77.9,0.8,13.89
11.88,13.07,77.9,0.8,13.89
11.88,13.07,77.9,0.8,13.89
11.89,13.07,77.9,0.8,13.89
11.89,13.07,77.9,0.8,13.89
11.9,13.07,77.9,0.8,13.89
11.9,13.07,77.9,0.8,13.89
11.91,13.07,77.9,0.8,13.89
11.91,13.07,77.8,0.8,13.89
11.92,13.07,77.8,0.8,13.89
11.92,13.07,77.8,0.8,13.89
11.93,13.07,77.8,0.8,13.89
11.93,13.07,77.8,0.8,13.89
11.94,13.07,77.8,0.8,13.89
11.94,13.07,77.8,0.8,13.89
11.95,13.07,77.8,0.8,13.89
11.95,13.07,77.8,0.8,13.89
11.96,13.07,77.8,0.8,13.89
11.96,13.07,77.8,0.8,13.89
11.97,13.07,77.8,0.8,13.89
11.97,13.07,77.8,0.8,13.89
11.98,13.07,77.8,0.8,13.89
11.98,13.07,77.8,0.8,13.89
11.99,13.07,77.8,0.8,13.89
11.99,13.07,77.8,0.8,13.89
12.0,13.07,77.8,0.8,13.89
12.0,13.07,77.8,0.8,13.89
12.01,13.07,77.8,0.8,13.89
12.01,13.07,77.8,0.8,13.89
12.02,13.07,77.8,0.8,13.89
12.02,13.07,77.8,0.8,13.89
12.03,13.07,77.8,0.8,13.89
12.03,13.07,77.7,0.8,13.89
12.04,13.07,77.7,0.8,13.89
12.04,13.07,77.7,0.8,13.89
12.05,13.07,77.7,0.8,13.89
12.05,13.07,77.7,0.8,13.89
12.06,13.07,77.7,0.8,13.89
12.06,13.07,77.7,0.8,13.89
12.07,13.07,77.7,0.8,13.89
12.07,13.07,77.7,0.8,13.89
12.08,13.07,77.7,0.8,13.89
12.08,13.07,77.7,0.8,13.89
12.09,13.07,77.7,0.8,13.89
12.09,13.07,77.7,0.8,13.88
12.1,13.07,77.7,0.8,13.88
12.1,13.07,77.7,0.8,13.88
12.11,13.07,77.7,0.8,13.88
12.11,13.07,77.7,0.8,13.88
12.12,13.07,77.7,0.8,13.88
12.14,13.07,77.7,0.8,13.88
12.14,13.07,77.7,0.8,13.88
12.15,13.07,77.7,0.8,13.88
12.15,13.07,77.7,0.8,13.88
12.15,13.07,77.7,0.8,13.88
12.16,13.07,77.7,0.8,13.88
12.16,13.07,77.6,0.8,13.88
12.17,13.07,77.6,0.8,13.88
12.17,13.07,77.6,0.8,13.88
12.18,13.07,77.6,0.8,13.88
12.18,13.07,77.6,0.8,13.88
12.19,13.07,77.6,0.8,13.88
12.19,13.07,77.6,0.8,13.88
12.2,13.07,77.6,0.8,13.88
12.2,13.07,77.6,0.8,13.88
12.21,13.07,77.6,0.8,13.88
12.21,13.07,77.6,0.8,13.88
12.22,13.07,77.6,0.8,13.88
12.22,13.07,77.6,0.8,13.88
12.23,13.07,77.6,0.8,13.88
12.23,13.07,77.6,0.8,13.88
12.24,13.07,77.6,0.8,13.88
12.24,13.07,77.6,0.8,13.88
12.25,13.07,77.6,0.8,13.88
12.25,13.07,77.6,0.8,13.88
12.26,13.07,77.6,0.8,13.88
12.26,13.07,77.6,0.8,13.88
12.27,13.07,77.6,0.8,13.88
12.27,13.07,77.6,0.8,13.88
12.28,13.07,77.6,0.8,13.88
12.28,13.07,77.5,0.8,13.88
12.29,13.07,77.5,0.8,13.88
12.29,13.07,77.5,0.8,13.88
12.3,13.07,77.5,0.8,13.88
12.3,13.07,77.5,0.8,13.88
12.3,13.07,77.5,0.8,13.88
12.31,13.07,77.5,0.8,13.88
12.32,13.07,77.5,0.8,13.88
12.32,13.07,77.5,0.8,13.88
12.33,13.07,77.5,0.8,13.88
12.33,13.07,77.5,0.8,13.88
12.34,13.07,77.5,0.8,13.88
12.35,13.07,77.5,0.8,13.87
12.35,13.07,77.5,0.8,13.87
12.36,13.07,77.5,0.8,13.87
12.36,13.07,77.5,0.8,13.87
12.37,13.07,77.5,0.8,13.87
12.37,13.07,77.5,0.8,13.87
12.38,13.07,77.5,0.8,13.87
12.38,13.07,77.5,0.8,13.87
12.39,13.07,77.5,0.8,13.87
12.39,13.07,77.5,0.8,13.87
12.4,13.07,77.5,0.8,13.87
12.4,13.07,77.5,0.8,13.87
12.41,13.07,77.4,0.8,13.87
12.41,13.07,77.4,0.8,13.87
12.42,13.07,77.4,0.8,13.87
12.42,13.07,77.4,0.8,13.87
12.43,13.07,77.4,0.8,13.87
12.43,13.07,77.4,0.8,13.87
12.44,13.07,77.4,0.8,13.87
12.44,13.07,77.4,0.8,13.87
12.45,13.07,77.4,0.8,13.87
12.45,13.07,77.4,0.8,13.87
12.46,13.07,77.4,0.8,13.87
12.46,13.07,77.4,0.8,13.87
12.47,13.07,77.4,0.8,13.87
12.47,13.07,77.4,0.8,13.87
12.48,13.07,77.4,0.8,13.87
12.48,13.07,77.4,0.8,13.87
12.49,13.07,77.4,0.8,13.87
12.49,13.07,77.4,0.8,13.87
12.5,13.07,77.4,0.8,13.87
12.5,13.07,77.4,0.8,13.87
12.51,13.07,77.4,0.8,13.87
12.51,13.07,77.4,0.8,13.87
12.52,13.07,77.4,0.8,13.87
12.52,13.07,77.4,0.8,13.87
12.53,13.07,77.3,0.8,13.87
12.53,13.07,77.3,0.8,13.87
12.54,13.07,77.3,0.8,13.87
12.54,13.07,77.3,0.8,13.87
12.55,13.07,77.3,0.8,13.87
12.55,13.07,77.3,0.8,13.87
12.56,13.07,77.3,0.8,13.87
12.56,13.07,77.3,0.8,13.87
12.57,13.07,77.3,0.8,13.87
12.57,13.07,77.3,0.8,13.87
12.58,13.07,77.3,0.8,13.87
12.58,13.07,77.3,0.8,13.87
12.59,13.07,77.3,0.8,13.86
12.59,13.07,77.3,0.8,13.86
12.6,13.07,77.3,0.8,13.86
12.6,13.07,77.3,0.8,13.86
12.61,13.07,77.3,0.8,13.86
12.61,13.07,77.3,0.8,13.86
12.62,13.07,77.3,0.8,13.86
12.63,13.07,77.3,0.8,13.86
12.63,13.07,77.3,0.8,13.86
12.64,13.07,77.3,0.8,13.86
12.64,13.07,77.3,0.8,13.86
12.64,13.07,77.3,0.8,13.86
12.65,13.07,77.2,0.8,13.86
12.65,13.07,77.2,0.8,13.86
12.66,13.07,77.2,0.8,13.86
12.66,13.07,77.2,0.8,13.86
12.67,13.07,77.2,0.8,13.86
12.67,13.07,77.2,0.8,13.86
12.68,13.07,77.2,0.8,13.86
12.68,13.07,77.2,0.8,13.86
12.69,13.07,77.2,0.8,13.86
12.69,13.07,77.2,0.8,13.86
12.7,13.07,77.2,0.8,13.86
12.7,13.07,77.2,0.8,13.86
12.71,13.07,77.2,0.8,13.86
12.71,13.07,77.2,0.8,13.86
12.72,13.07,77.2,0.8,13.86
12.72,13.07,77.2,0.8,13.86
12.73,13.07,77.2,0.8,13.86
12.73,13.07,77.2,0.8,13.86
12.74,13.07,77.2,0.8,13.86
12.74,13.07,77.2,0.8,13.86
12.75,13.07,77.2,0.8,13.86
12.75,13.07,77.2,0.8,13.86
12.76,13.07,77.2,0.8,13.86
12.76,13.07,77.2,0.8,13.86
12.77,13.07,77.1,0.8,13.86
12.77,13.07,77.1,0.8,13.86
12.78,13.07,77.1,0.8,13.86
12.78,13.07,77.1,0.8,13.86
12.79,13.07,77.1,0.8,13.86
12.79,13.07,77.1,0.8,13.86
12.8,13.07,77.1,0.8,13.86
12.8,13.07,77.1,0.8,13.86
12.81,13.07,77.1,0.8,13.86
12.81,13.07,77.1,0.8,13.86
12.82,13.07,77.1,0.8,13.86
12.82,13.07,77.1,0.8,13.86
12.83,13.07,77.1,0.8,13.85
12.83,13.07,77.1,0.8,13.85
12.84,13.07,77.1,0.8,13.85
12.84,13.07,77.1,0.8,13.85
12.85,13.07,77.1,0.8,13.85
12.85,13.07,77.1,0.8,13.85
12.86,13.07,77.1,0.8,13.85
12.86,13.07,77.1,0.8,13.85
12.87,13.07,77.1,0.8,13.85
12.87,13.07,77.1,0.8,13.85
12.88,13.07,77.1,0.8,13.85
12.88,13.07,77.1,0.8,13.85
12.88,13.07,77.0,0.8,13.85
12.89,13.07,77.0,0.8,13.85
12.89,13.07,77.0,0.8,13.85
12.9,13.07,77.0,0.8,13.85
12.9,13.07,77.0,0.8,13.85
12.91,13.07,77.0,0.8,13.85
12.91,13.07,77.0,0.8,13.85
12.92,13.07,77.0,0.8,13.85
12.92,13.07,77.0,0.8,13.85
12.93,13.07,77.0,0.8,13.85
12.93,13.07,77.0,0.8,13.85
12.94,13.07,77.0,0.8,13.85
12.94,13.07,77.0,0.8,13.85
12.95,13.07,77.0,0.8,13.85
12.95,13.07,77.0,0.8,13.85
12.96,13.07,77.0,0.8,13.85
12.96,13.07,77.0,0.8,13.85
